Step,Pretraining_lr-1e-4 - train_step_loss,Downstream_lr-1e-4 - train_step_loss,Pretraining_lr-2e-4 - train_step_loss,Downstream_lr-2e-4 - train_step_loss,Pretraining_lr-3e-4 - train_step_loss,Downstream_lr-3e-4 - train_step_loss
4099,0.440759182,0.718719482,0.325414419,0.717071533,0.323358059,0.719482422
4100,0.25854969,0.662902832,0.275007248,0.661102295,0.203610897,0.663635254
4101,0.292712212,0.685974121,0.283312798,0.684112549,0.240300894,0.677856445
4102,0.312114239,0.697509766,0.27162993,0.6953125,0.23556304,0.68951416
4103,0.369732141,0.687255859,0.363662958,0.695495605,0.301036358,0.702636719
4104,0.168792844,0.707580566,0.128801823,0.712402344,0.157478094,0.713928223
4105,0.426723242,0.702880859,0.344274998,0.714416504,0.329673767,0.703369141
4106,0.437629223,0.696929932,0.39106822,0.693878174,0.426546812,0.695800781
4107,0.444495201,0.689758301,0.356538773,0.689697266,0.315860748,0.693603516
4108,0.169034362,0.68939209,0.121234894,0.691741943,0.143879175,0.690429688
4109,0.343476057,0.670410156,0.305953264,0.67376709,0.324116468,0.673400879
4110,0.299277306,0.697631836,0.298324585,0.704193115,0.227290869,0.694091797
4111,0.237511158,0.671356201,0.196086645,0.661804199,0.229579687,0.672790527
4112,0.200987339,0.680511475,0.17129612,0.683563232,0.147876024,0.68145752
4113,0.264005423,0.685241699,0.242926598,0.695800781,0.227941275,0.690612793
4114,0.210160017,0.657653809,0.191951513,0.656341553,0.165394545,0.661010742
4115,0.28249526,0.695465088,0.251450539,0.697570801,0.234365702,0.708435059
4116,0.366187096,0.683654785,0.316539526,0.671813965,0.265085459,0.67364502
4117,0.336146355,0.697937012,0.298100233,0.697998047,0.299977303,0.696166992
4118,0.237924933,0.695129395,0.202864885,0.694946289,0.195778608,0.697753906
4119,0.311863422,0.683044434,0.373838663,0.679992676,0.321912527,0.681335449
4120,0.487202883,0.65637207,0.361764669,0.660461426,0.392604828,0.66595459
4121,0.286055803,0.671844482,0.23755157,0.666107178,0.185379028,0.669921875
4122,0.314628601,0.694091797,0.209517717,0.688354492,0.195417166,0.688171387
4123,0.277520299,0.698059082,0.219890833,0.691223145,0.205263138,0.684997559
4124,0.406538129,0.690063477,0.265980721,0.68951416,0.272005796,0.694946289
4125,0.256346345,0.707397461,0.224805236,0.707763672,0.216914415,0.709594727
4126,0.235897541,0.68371582,0.219621658,0.68939209,0.220861197,0.68762207
4127,0.29712975,0.66998291,0.236422777,0.667358398,0.297994137,0.667907715
4128,0.290768147,0.700317383,0.260428905,0.697753906,0.256707191,0.696777344
4129,0.404807091,0.669189453,0.360468864,0.672973633,0.339304209,0.67590332
4130,0.257110238,0.674621582,0.164364815,0.673339844,0.177393198,0.677246094
4131,0.349120855,0.691436768,0.343995094,0.68548584,0.330072403,0.686279297
4132,0.410206318,0.692108154,0.333867669,0.710021973,0.361717463,0.700134277
4133,0.355633974,0.665466309,0.354582667,0.661682129,0.322287321,0.667755127
4134,0.362097144,0.672119141,0.344928741,0.663330078,0.31548357,0.66607666
4135,0.189604759,0.687561035,0.199081182,0.688659668,0.14665699,0.68560791
4136,0.262210131,0.674224854,0.212975979,0.676025391,0.236744165,0.676879883
4137,0.233045578,0.699554443,0.175960779,0.696594238,0.133234024,0.69519043
4138,0.460503817,0.700073242,0.375550866,0.696868896,0.377747297,0.69909668
4139,0.318389416,0.691223145,0.255148888,0.689819336,0.173208237,0.686889648
4140,0.37811923,0.683898926,0.314521551,0.670837402,0.286092281,0.683105469
4141,0.298632145,0.688537598,0.269970655,0.69708252,0.263965607,0.690979004
4142,0.243345857,0.6640625,0.228878617,0.661499023,0.189160824,0.661071777
4143,0.303539991,0.708496094,0.316731691,0.706298828,0.337892056,0.707275391
4144,0.261170387,0.718078613,0.236855984,0.710632324,0.197092772,0.71862793
4145,0.279181838,0.69317627,0.245222092,0.691711426,0.166394234,0.691345215
4146,0.302291393,0.696411133,0.304401755,0.692321777,0.232722521,0.692504883
4147,0.306073427,0.706359863,0.307092428,0.69934082,0.250158787,0.6980896
4148,0.30671382,0.6796875,0.291634083,0.673797607,0.221444368,0.679382324
4149,0.185003757,0.665557861,0.183355331,0.673828125,0.242930889,0.673095703
4150,0.424667001,0.714019775,0.318822384,0.710021973,0.32592988,0.710571289
4151,0.345710993,0.669067383,0.307527542,0.668334961,0.305368185,0.665405273
4152,0.2711941,0.689941406,0.291789055,0.690856934,0.305649042,0.690429688
4153,0.273892403,0.682067871,0.209640026,0.681243896,0.20900774,0.681915283
4154,0.315640569,0.681915283,0.291413665,0.687438965,0.304653645,0.688720703
4155,0.410133123,0.699676514,0.373098612,0.698699951,0.398183346,0.689697266
4156,0.271526098,0.670166016,0.18689394,0.668273926,0.250706911,0.671661377
4157,0.349342942,0.694152832,0.299767137,0.683868408,0.330736399,0.690429688
4158,0.336931705,0.67565918,0.248823762,0.666595459,0.253894567,0.670776367
4159,0.353210688,0.673492432,0.293119073,0.668029785,0.205314875,0.673706055
4160,0.2166996,0.70703125,0.177287698,0.692504883,0.217191696,0.701477051
4161,0.296225786,0.6953125,0.235385895,0.701141357,0.228003502,0.707275391
4162,0.296491742,0.685546875,0.242033243,0.687988281,0.237282276,0.683959961
4163,0.344826221,0.688293457,0.326524973,0.684448242,0.354706764,0.68951416
4164,0.178610563,0.6769104,0.132160783,0.679626465,0.128895998,0.681304932
4165,0.276465774,0.676147461,0.280750036,0.68347168,0.296404362,0.677490234
4166,0.341383934,0.67755127,0.337563276,0.677246094,0.288804531,0.686889648
4167,0.184442878,0.662261963,0.166554928,0.664825439,0.191914558,0.665283203
4168,0.238636613,0.689025879,0.239045858,0.681274414,0.193090439,0.674133301
4169,0.437209368,0.703613281,0.402225494,0.70791626,0.335314989,0.706787109
4170,0.388894558,0.691223145,0.331027985,0.69229126,0.326033592,0.690734863
4171,0.281328797,0.66796875,0.259964466,0.672668457,0.222014904,0.675415039
4172,0.313399911,0.686645508,0.24388814,0.686096191,0.229164362,0.674438477
4173,0.219010472,0.681030273,0.154176831,0.671875,0.133965492,0.678894043
4174,0.385133505,0.676391602,0.300698638,0.678619385,0.214823008,0.684204102
4175,0.189961672,0.698608398,0.140175819,0.698120117,0.134413242,0.686462402
4176,0.461269855,0.699401855,0.404910564,0.692474365,0.350663185,0.690063477
4177,0.242854834,0.681213379,0.23502028,0.683044434,0.178923845,0.677490234
4178,0.244318247,0.681304932,0.195446968,0.670440674,0.17724967,0.685241699
4179,0.432694674,0.702209473,0.42065239,0.707458496,0.369719744,0.692810059
4180,0.404975176,0.705993652,0.370963335,0.699981689,0.401258945,0.703125
4181,0.1554811,0.658172607,0.116284132,0.647491455,0.08617425,0.655517578
4182,0.283815384,0.670928955,0.268018723,0.664978027,0.245435238,0.66595459
4183,0.387726068,0.654968262,0.33962214,0.655700684,0.319923878,0.672088623
4184,0.415756583,0.673278809,0.315868497,0.671630859,0.279178619,0.665893555
4185,0.398982286,0.68447876,0.349932551,0.678009033,0.299119711,0.685852051
4186,0.2344594,0.703979492,0.189406633,0.695922852,0.207170248,0.708221436
4187,0.459524155,0.678894043,0.376270533,0.67276001,0.417540789,0.676544189
4188,0.411891937,0.672943115,0.372899771,0.671813965,0.373444796,0.672180176
4189,0.373898506,0.695220947,0.305876255,0.691833496,0.295465708,0.689880371
4190,0.362737656,0.699035645,0.279872656,0.702484131,0.185786963,0.695373535
4191,0.359755993,0.732879639,0.324663162,0.72857666,0.315525532,0.72088623
4192,0.149758101,0.68939209,0.118875027,0.680633545,0.098019838,0.691711426
4193,0.191637278,0.703765869,0.198719501,0.704284668,0.210269213,0.704650879
4194,0.332192183,0.701080322,0.242589235,0.699615479,0.210342407,0.69140625
4195,0.194189787,0.686859131,0.156829596,0.675140381,0.16445756,0.689025879
4196,0.293833971,0.686279297,0.267374039,0.691711426,0.221524954,0.695526123
4197,0.2891469,0.659820557,0.233196378,0.663146973,0.28672123,0.664306641
4198,0.315553665,0.695281982,0.284499645,0.69631958,0.253872156,0.701751709
4199,0.351379395,0.723632813,0.317291498,0.736694336,0.288589478,0.729492188
4200,0.364130497,0.687683105,0.309759855,0.691131592,0.300073147,0.687164307
4201,0.32475996,0.662963867,0.297166348,0.655639648,0.246655464,0.669128418
4202,0.324860334,0.672210693,0.300693274,0.6668396,0.316646576,0.673431396
4203,0.280938864,0.70199585,0.249041796,0.692657471,0.241214752,0.699188232
4204,0.246617556,0.658691406,0.212111473,0.67300415,0.206058264,0.669586182
4205,0.353575706,0.65826416,0.262223005,0.653900146,0.243262053,0.670471191
4206,0.40331912,0.688049316,0.363859415,0.704650879,0.282041311,0.692321777
4207,0.270884991,0.701416016,0.194363832,0.693603516,0.172989607,0.703552246
4208,0.309185505,0.701324463,0.227735758,0.707641602,0.269272566,0.705108643
4209,0.294230938,0.676116943,0.285564661,0.686584473,0.237455606,0.682647705
4210,0.230684996,0.69140625,0.205260038,0.698028564,0.167160988,0.69342041
4211,0.34888792,0.73046875,0.348033428,0.718322754,0.303828239,0.721893311
4212,0.160181314,0.68898809,0.199433833,0.694382429,0.170916602,0.706101179
4213,0.348812103,0.678100586,0.292313337,0.673095703,0.278768778,0.672546387
4214,0.224602222,0.677581787,0.165853262,0.676513672,0.113997221,0.673217773
4215,0.401879311,0.681884766,0.409513712,0.681274414,0.367624998,0.677368164
4216,0.242861032,0.695922852,0.198041439,0.701324463,0.18516326,0.677154541
4217,0.301185369,0.669830322,0.232608318,0.669342041,0.191602468,0.673919678
4218,0.204451799,0.679870605,0.163879395,0.683898926,0.114294052,0.680725098
4219,0.215431929,0.689819336,0.235631704,0.698242188,0.247542143,0.689117432
4220,0.340093732,0.710632324,0.319137454,0.727600098,0.35649395,0.71282959
4221,0.317718267,0.65637207,0.301220417,0.659210205,0.228165865,0.660522461
4222,0.421055555,0.664855957,0.457338333,0.67074585,0.47124052,0.677947998
4223,0.224937201,0.672821045,0.189296722,0.669769287,0.201576233,0.669799805
4224,0.307092071,0.686828613,0.278179407,0.687805176,0.264174938,0.690124512
4225,0.436976671,0.68762207,0.300467253,0.686706543,0.298234463,0.690063477
4226,0.251551151,0.669006348,0.189805746,0.661315918,0.214366674,0.675048828
4227,0.345121861,0.699829102,0.264413953,0.694030762,0.329195738,0.697265625
4228,0.291243553,0.69619751,0.212405443,0.701507568,0.157794237,0.688476563
4229,0.193274736,0.657318115,0.158666253,0.66998291,0.121775627,0.663635254
4230,0.401388288,0.68649292,0.306282163,0.678649902,0.291439533,0.693084717
4231,0.213072538,0.661560059,0.190224648,0.661010742,0.196369886,0.664794922
4232,0.296261311,0.653656006,0.277089596,0.665344238,0.287508011,0.658081055
4233,0.241514444,0.689483643,0.215940118,0.698944092,0.189123392,0.697875977
4234,0.327936888,0.691711426,0.29543376,0.690643311,0.204469204,0.67477417
4235,0.25160408,0.697174072,0.221742392,0.688812256,0.222212553,0.69708252
4236,0.281280041,0.680419922,0.256565809,0.687469482,0.217398167,0.669708252
4237,0.231181622,0.652191162,0.174853444,0.65637207,0.222367525,0.678161621
4238,0.185348988,0.680877686,0.211235762,0.666503906,0.185919285,0.68548584
4239,0.32877624,0.690856934,0.257386208,0.689056396,0.270289183,0.696838379
4240,0.304991007,0.667480469,0.214766264,0.662567139,0.185379505,0.670928955
4241,0.336862803,0.681030273,0.296376109,0.678070068,0.314616442,0.687805176
4242,0.279506683,0.68145752,0.249243975,0.676635742,0.187192678,0.681762695
4243,0.277939081,0.685028076,0.216936588,0.67489624,0.255884647,0.673950195
4244,0.363904715,0.672271729,0.341312289,0.673583984,0.304064035,0.667724609
4245,0.27548182,0.72366333,0.250587344,0.721862793,0.24002552,0.718231201
4246,0.257179379,0.653106689,0.259489775,0.656890869,0.210017204,0.654785156
4247,0.358795643,0.662353516,0.338685274,0.661560059,0.287548304,0.663970947
4248,0.262719393,0.692443848,0.252341747,0.694549561,0.153953314,0.697967529
4249,0.265587568,0.694488525,0.210109472,0.69821167,0.289849758,0.701049805
4250,0.277986765,0.71383667,0.253902197,0.716430664,0.203591585,0.710205078
4251,0.300632477,0.672851563,0.280407906,0.662719727,0.255555153,0.666442871
4252,0.297890544,0.696105957,0.214292169,0.686126709,0.199678898,0.687805176
4253,0.236104727,0.653717041,0.212306142,0.671508789,0.217073441,0.652984619
4254,0.245844603,0.676635742,0.220349073,0.685852051,0.168831348,0.679992676
4255,0.377262115,0.694793701,0.315744638,0.702819824,0.267417908,0.70111084
4256,0.3838377,0.682678223,0.353368998,0.683197021,0.3518188,0.678771973
4257,0.438928962,0.682647705,0.322211504,0.692047119,0.339327812,0.681610107
4258,0.342818618,0.676300049,0.325597286,0.664520264,0.236655235,0.678771973
4259,0.290653944,0.675598145,0.219426632,0.682678223,0.21720171,0.678649902
4260,0.350389361,0.695159912,0.429017305,0.698364258,0.4372015,0.701080322
4261,0.293183327,0.683624268,0.278382182,0.684936523,0.210278988,0.687744141
4262,0.286745429,0.682312012,0.237455368,0.683807373,0.239274502,0.678466797
4263,0.314383745,0.690551758,0.245388389,0.685668945,0.268464565,0.689941406
4264,0.213178158,0.673675537,0.183559418,0.688812256,0.122643709,0.671356201
4265,0.188615799,0.717346191,0.155020952,0.71194458,0.168460131,0.71572876
4266,0.26576829,0.663085938,0.225847483,0.655700684,0.21654439,0.678894043
4267,0.140494585,0.697174072,0.117190003,0.684295654,0.090393066,0.692596436
4268,0.194242358,0.65838623,0.212816715,0.659790039,0.202465534,0.676361084
4269,0.299592853,0.70602417,0.285267472,0.697692871,0.275006294,0.694732666
4270,0.414419293,0.701293945,0.330455542,0.695251465,0.303332567,0.701965332
4271,0.316408038,0.662017822,0.342668056,0.668151855,0.296299696,0.671081543
4272,0.255028129,0.687225342,0.220168352,0.676849365,0.227895737,0.676544189
4273,0.296105027,0.677368164,0.262472034,0.682250977,0.345393181,0.675476074
4274,0.249080181,0.655914307,0.25309062,0.663146973,0.221985579,0.673278809
4275,0.299931049,0.669128418,0.258549213,0.686279297,0.18118763,0.673492432
4276,0.167485237,0.658966064,0.169201136,0.669128418,0.141202927,0.669555664
4277,0.344895363,0.688934326,0.317815185,0.672851563,0.300889492,0.678863525
4278,0.295073867,0.68182373,0.247189045,0.68838501,0.208142042,0.694854736
4279,0.191577435,0.671417236,0.190445185,0.677368164,0.183794737,0.677307129
4280,0.317440987,0.671600342,0.246333838,0.674713135,0.199364901,0.689178467
4281,0.181843877,0.663299561,0.142040253,0.668518066,0.19801712,0.674163818
4282,0.283631563,0.678894043,0.236939192,0.686248779,0.216035366,0.6875
4283,0.274211168,0.69708252,0.186689854,0.694396973,0.170660496,0.695983887
4284,0.326583624,0.692749023,0.308051586,0.692687988,0.24852252,0.69317627
4285,0.373645306,0.661010742,0.314056635,0.656951904,0.306711197,0.66506958
4286,0.34427774,0.679656982,0.246700406,0.687225342,0.236603737,0.685058594
4287,0.210605025,0.672424316,0.179745078,0.668395996,0.186909676,0.670043945
4288,0.202020407,0.701324463,0.194519758,0.712402344,0.172375679,0.709228516
4289,0.287236691,0.69241333,0.249606013,0.68951416,0.200601339,0.698059082
4290,0.337765932,0.686737061,0.358678341,0.68270874,0.324297905,0.688934326
4291,0.427800179,0.667327881,0.33804822,0.66784668,0.334858179,0.668060303
4292,0.300538301,0.682891846,0.273910522,0.675537109,0.254767418,0.680175781
4293,0.505422354,0.683135986,0.312715292,0.692962646,0.293749809,0.695861816
4294,0.300146699,0.725646973,0.238010883,0.730712891,0.21288991,0.731933594
4295,0.227778435,0.695037842,0.238340974,0.699676514,0.216819048,0.697540283
4296,0.323505878,0.6796875,0.317587852,0.679840088,0.275511026,0.679321289
4297,0.228308797,0.652679443,0.226723909,0.652618408,0.221540689,0.657012939
4298,0.314308882,0.673034668,0.231561422,0.680206299,0.190435171,0.672515869
4299,0.304089785,0.679077148,0.279948711,0.685455322,0.299578905,0.69519043
4300,0.183899999,0.68182373,0.175812602,0.668914795,0.154785633,0.67980957
4301,0.393443227,0.692993164,0.348152876,0.682495117,0.41130662,0.688964844
4302,0.275891662,0.697784424,0.255808115,0.703521729,0.246701241,0.697998047
4303,0.227557063,0.645080566,0.239056468,0.641876221,0.22794795,0.644561768
4304,0.264287353,0.687347412,0.219554663,0.684051514,0.309049129,0.688018799
4305,0.364464998,0.660400391,0.30332303,0.674530029,0.360503197,0.670074463
4306,0.245921612,0.660003662,0.237495065,0.664337158,0.218215466,0.66506958
4307,0.368421555,0.68649292,0.247595072,0.695617676,0.202803135,0.695495605
4308,0.38447237,0.678985596,0.312214732,0.668579102,0.352495193,0.679992676
4309,0.377460957,0.698394775,0.381029606,0.696960449,0.354417324,0.689575195
4310,0.286969781,0.688262939,0.201234579,0.681518555,0.221818924,0.683288574
4311,0.298090219,0.681762695,0.248462677,0.676422119,0.208518505,0.682525635
4312,0.4602983,0.697235107,0.380097389,0.68927002,0.330590248,0.703277588
4313,0.271929026,0.67489624,0.187737942,0.663116455,0.183414459,0.665649414
4314,0.299753666,0.706298828,0.301139235,0.70690918,0.297620058,0.70513916
4315,0.327350616,0.696685791,0.321011186,0.699920654,0.284484863,0.697631836
4316,0.326345444,0.671905518,0.275326967,0.682128906,0.213454723,0.689422607
4317,0.419574022,0.70022583,0.353440046,0.703491211,0.369958162,0.694396973
4318,0.352156401,0.660736084,0.36345911,0.666992188,0.287351608,0.671447754
4319,0.44996357,0.676940918,0.326649189,0.682128906,0.335742474,0.68157959
4320,0.170775175,0.691925049,0.12249732,0.692138672,0.128516197,0.687957764
4321,0.315834641,0.685455322,0.286047935,0.680786133,0.277194262,0.692840576
4322,0.384354115,0.697265625,0.355727196,0.702606201,0.291711807,0.694702148
4323,0.25512135,0.677429199,0.198610663,0.683288574,0.145044088,0.690246582
4324,0.335745096,0.679382324,0.250781298,0.668365479,0.264953613,0.678436279
4325,0.29407692,0.67980957,0.2802701,0.681304932,0.29805088,0.681030273
4326,0.26850009,0.703491211,0.332006693,0.700439453,0.271060467,0.696044922
4327,0.348415136,0.681274414,0.266184568,0.675170898,0.337613821,0.671905518
4328,0.182082295,0.678100586,0.170239449,0.688659668,0.135420084,0.693786621
4329,0.237371206,0.682067871,0.193544745,0.67880249,0.261145115,0.680145264
4330,0.214887857,0.682189941,0.203574777,0.677246094,0.172680855,0.672088623
4331,0.365584493,0.674530029,0.293726206,0.675598145,0.307320833,0.665466309
4332,0.382890463,0.686584473,0.287683725,0.690124512,0.281395435,0.684875488
4333,0.288512826,0.679992676,0.227942705,0.674163818,0.232022047,0.676055908
4334,0.211178541,0.69934082,0.187366247,0.702087402,0.184281111,0.711975098
4335,0.241826534,0.678710938,0.24733448,0.678588867,0.297613382,0.678039551
4336,0.302446365,0.685852051,0.263234138,0.685241699,0.290323019,0.685546875
4337,0.369283557,0.691711426,0.332992673,0.698699951,0.285676003,0.679504395
4338,0.478372812,0.662719727,0.481155872,0.671569824,0.375679016,0.662658691
4339,0.16991353,0.668701172,0.140472174,0.667205811,0.123795033,0.671325684
4340,0.254059792,0.701416016,0.211105824,0.7081604,0.217880964,0.708679199
4341,0.323736787,0.692138672,0.278831363,0.683013916,0.236115694,0.689331055
4342,0.257441282,0.70324707,0.195413351,0.702514648,0.200911999,0.707275391
4343,0.314874887,0.661590576,0.264032125,0.664520264,0.30669117,0.667663574
4344,0.304249763,0.679382324,0.254360199,0.660308838,0.248314142,0.679626465
4345,0.411393046,0.67678833,0.243207932,0.664825439,0.313402414,0.678314209
4346,0.334320903,0.684448242,0.303694963,0.688262939,0.284331799,0.686706543
4347,0.222328186,0.676147461,0.192163706,0.671386719,0.208336115,0.677124023
4348,0.331625819,0.669189453,0.262618303,0.668395996,0.254899979,0.67199707
4349,0.320534587,0.703491211,0.258501291,0.697509766,0.259605646,0.700317383
4350,0.334995985,0.652038574,0.295042872,0.65725708,0.241639614,0.664428711
4351,0.347740054,0.67956543,0.239434958,0.681427002,0.28570509,0.693054199
4352,0.235141277,0.680206299,0.285194397,0.681518555,0.268303633,0.682983398
4353,0.414719582,0.679992676,0.376016617,0.688171387,0.350146532,0.685241699
4354,0.202772379,0.667541504,0.16860342,0.67791748,0.163109541,0.675842285
4355,0.306058168,0.658843994,0.212517262,0.664337158,0.255894661,0.67364502
4356,0.310264945,0.700256348,0.230319977,0.714111328,0.168491364,0.713409424
4357,0.260116935,0.697387695,0.237710953,0.710113525,0.198040247,0.699523926
4358,0.292947769,0.688812256,0.249032259,0.68258667,0.282885075,0.691833496
4359,0.34662056,0.68572998,0.318098545,0.675811768,0.254439831,0.679870605
4360,0.319486141,0.684295654,0.218857765,0.688934326,0.249770403,0.682830811
4361,0.270511627,0.692993164,0.211649895,0.713439941,0.224727869,0.709289551
4362,0.385229588,0.670562744,0.319054008,0.690704346,0.293488026,0.668457031
4363,0.22293663,0.667144775,0.242565751,0.675872803,0.202726126,0.668670654
4364,0.340062857,0.682250977,0.303627014,0.681884766,0.260102272,0.687164307
4365,0.291723371,0.677978516,0.246099949,0.680511475,0.239369154,0.676696777
4366,0.237472534,0.676879883,0.191919446,0.676513672,0.152826548,0.676086426
4367,0.292242527,0.685943604,0.310788989,0.689788818,0.245789289,0.687927246
4368,0.34167099,0.688476563,0.326966763,0.671417236,0.243443727,0.686401367
4369,0.252520084,0.67980957,0.259043217,0.680114746,0.268451452,0.691223145
4370,0.28878808,0.703155518,0.280729294,0.706787109,0.322330475,0.694152832
4371,0.404806852,0.695129395,0.280397415,0.688354492,0.175169468,0.682922363
4372,0.305238485,0.668457031,0.198147178,0.66015625,0.196503639,0.663543701
4373,0.311930537,0.681915283,0.196615458,0.675384521,0.203837633,0.674285889
4374,0.308555007,0.710357666,0.323066354,0.690704346,0.361759424,0.707336426
4375,0.325383425,0.683776855,0.299518108,0.676452637,0.292959452,0.6875
4376,0.36281693,0.70199585,0.293247104,0.69934082,0.249567032,0.69909668
4377,0.347419739,0.690704346,0.296426058,0.692779541,0.285393238,0.691467285
4378,0.242291093,0.67678833,0.243002892,0.683502197,0.161160231,0.683532715
4379,0.334397078,0.656738281,0.236150622,0.657012939,0.210708618,0.663421631
4380,0.292937636,0.694000244,0.240316391,0.70300293,0.191431046,0.708068848
4381,0.234687567,0.68838501,0.19156456,0.687042236,0.186217308,0.69519043
4382,0.256747484,0.696594238,0.198918343,0.703674316,0.15640974,0.7003479
4383,0.387611628,0.684875488,0.304726362,0.686950684,0.326577425,0.692382813
4384,0.264697552,0.693725586,0.210793257,0.691711426,0.214796543,0.685913086
4385,0.256518364,0.679992676,0.209139347,0.687744141,0.168213844,0.688446045
4386,0.298751473,0.657714844,0.27216506,0.656433105,0.245975018,0.663085938
4387,0.375827551,0.686981201,0.37959981,0.68157959,0.397411108,0.690734863
4388,0.258534193,0.690673828,0.249124765,0.695587158,0.270086288,0.685272217
4389,0.192851305,0.715484619,0.151619554,0.7109375,0.137913465,0.697113037
4390,0.199893236,0.672912598,0.172656775,0.685821533,0.213580132,0.690338135
4391,0.305359364,0.696136475,0.263405561,0.6925354,0.246977568,0.70022583
4392,0.299449205,0.672485352,0.250574589,0.662353516,0.20332098,0.66607666
4393,0.398424625,0.675354004,0.317946672,0.668029785,0.400672197,0.675048828
4394,0.358960867,0.716918945,0.34460187,0.724365234,0.263274431,0.71295166
4395,0.393383026,0.680450439,0.407901764,0.673339844,0.339332581,0.686828613
4396,0.230010152,0.669067383,0.189090371,0.661804199,0.149939537,0.67364502
4397,0.316390991,0.693847656,0.226442814,0.698516846,0.208394766,0.693725586
4398,0.305146217,0.695007324,0.226531863,0.687286377,0.192848682,0.686950684
4399,0.209321022,0.676391602,0.182269812,0.684570313,0.166570425,0.672790527
4400,0.351479769,0.700500488,0.264245272,0.689331055,0.258704185,0.702270508
4401,0.218313575,0.679199219,0.187107801,0.676055908,0.196237087,0.680908203
4402,0.379320383,0.674163818,0.254945517,0.674133301,0.296267271,0.683654785
4403,0.293376684,0.696990967,0.260902047,0.694641113,0.269323111,0.695678711
4404,0.369045496,0.681396484,0.278842807,0.70300293,0.229552031,0.692016602
4405,0.435477018,0.69317627,0.309446573,0.691131592,0.322683096,0.685241699
4406,0.237330079,0.708251953,0.251746774,0.703369141,0.244560003,0.703979492
4407,0.335113049,0.682037354,0.311196327,0.678009033,0.299078465,0.689697266
4408,0.414631963,0.672698975,0.359313846,0.661010742,0.325070381,0.667694092
4409,0.252053261,0.693603516,0.216571212,0.695465088,0.1851964,0.694396973
4410,0.281301975,0.690002441,0.251231194,0.679779053,0.277192831,0.681884766
4411,0.326590776,0.701049805,0.241679072,0.707183838,0.255939722,0.704528809
4412,0.278416514,0.652954102,0.250380278,0.658081055,0.239548206,0.648071289
4413,0.29328537,0.675476074,0.241811037,0.669372559,0.198167562,0.670837402
4414,0.255737185,0.691741943,0.248231649,0.687774658,0.247671604,0.682495117
4415,0.303952456,0.711975098,0.211854577,0.694671631,0.209991932,0.702941895
4416,0.184681892,0.687133789,0.139891624,0.677886963,0.131496668,0.6796875
4417,0.333428502,0.683227539,0.275877118,0.67578125,0.310808182,0.679504395
4418,0.364599228,0.684204102,0.318976402,0.686279297,0.262528181,0.695922852
4419,0.231155634,0.702972412,0.21096909,0.703033447,0.151823044,0.700561523
4420,0.219581723,0.701782227,0.15026474,0.691619873,0.168514729,0.683105469
4421,0.217322111,0.692077637,0.193154335,0.688812256,0.199105263,0.688598633
4422,0.417307615,0.687927246,0.33028996,0.685302734,0.275194645,0.68536377
4423,0.24667573,0.683898926,0.224949241,0.681976318,0.233054638,0.680419922
4424,0.418653488,0.671508789,0.321297884,0.647949219,0.371505737,0.664001465
4425,0.221616387,0.672546387,0.185279489,0.67376709,0.131007195,0.664916992
4426,0.368250847,0.711364746,0.285191178,0.713745117,0.325717211,0.707824707
4427,0.272691369,0.692352295,0.232183695,0.694885254,0.274227142,0.681762695
4428,0.318570495,0.675201416,0.28365159,0.673461914,0.310539961,0.686950684
4429,0.338607192,0.711029053,0.2760216,0.697631836,0.271254778,0.703765869
4430,0.398041964,0.661315918,0.327084661,0.665924072,0.311253309,0.664794922
4431,0.184087992,0.70602417,0.169099569,0.703857422,0.157768965,0.703369141
4432,0.154738426,0.721374512,0.115069866,0.707977295,0.08444643,0.703735352
4433,0.273258448,0.709991455,0.19183445,0.710388184,0.273226023,0.709106445
4434,0.387278318,0.668365479,0.35305059,0.658172607,0.334128499,0.666625977
4435,0.311055899,0.713378906,0.270851016,0.715393066,0.191764593,0.704040527
4436,0.292409658,0.66519165,0.265908122,0.653106689,0.247382164,0.663269043
4437,0.33278358,0.672210693,0.344206452,0.67666626,0.246832132,0.674987793
4438,0.350937605,0.669830322,0.28243947,0.67791748,0.199911356,0.688110352
4439,0.220111132,0.677093506,0.162778258,0.671600342,0.167259693,0.673980713
4440,0.372987509,0.708618164,0.351587415,0.697998047,0.319979668,0.695922852
4441,0.283764839,0.681030273,0.203193784,0.682678223,0.209824085,0.690368652
4442,0.269556761,0.681793213,0.260619283,0.679840088,0.245505571,0.68258667
4443,0.264795303,0.690216064,0.240271688,0.69631958,0.204590559,0.68737793
4444,0.366810441,0.698852539,0.339018583,0.70715332,0.370877028,0.704956055
4445,0.459689736,0.684875488,0.468242884,0.693450928,0.488076925,0.680145264
4446,0.474508286,0.674560547,0.468494654,0.671325684,0.375571728,0.673583984
4447,0.298141003,0.677947998,0.2721349,0.687133789,0.244900227,0.678405762
4448,0.340313196,0.679107666,0.310983539,0.683380127,0.384162188,0.683929443
4449,0.354430914,0.707244873,0.278922319,0.716156006,0.248585463,0.714508057
4450,0.285703897,0.712341309,0.255799055,0.713745117,0.205989599,0.7081604
4451,0.36993432,0.696807861,0.376528502,0.693267822,0.28357935,0.692810059
4452,0.25556469,0.666351318,0.234291315,0.677032471,0.23264122,0.674713135
4453,0.252810478,0.683654785,0.210266948,0.683074951,0.222970247,0.674224854
